D0,QD,FN0,QFN,T0,gamma,Nc,realisation,temperature,stress,time_to_tertiary,strain_to_tertiary,time_to_failure,strain_to_failure
1.574e-07,110100.0,13070000000.0,81440.0,254.0,0.3711,0.0002991,0,750,116,543120.80760956,0.024353576573473,2415120.8076096,0.10660299956041
4.722e-07,91750.0,13070000000.0,81440.0,254.0,0.3711,0.0002991,0,750,116,399120.80760956,0.018268564064332,715920.80760956,0.032316198144932
4.722e-07,91750.0,13070000000.0,65150.0,254.0,0.3711,0.0002991,0,750,116,118321.35040283,0.0062468969300756,189260.16064453,0.011149422875151
4.722e-07,73400.0,4356000000.0,97730.0,254.0,0.3711,0.0002991,0,750,116,543120.80760956,0.024364395215304,1579920.8076096,0.069501339155622
4.722e-07,73400.0,4356000000.0,81440.0,254.0,0.3711,0.0002991,0,750,116,266110.53840637,0.012615685745132,571920.80760956,0.028038454360217
4.722e-07,73400.0,4356000000.0,65150.0,254.0,0.3711,0.0002991,0,750,116,78910.900268555,0.0045274532702261,126203.44042969,0.0077515446273131
4.722e-07,73400.0,8711000000.0,97730.0,254.0,0.3711,0.0002991,0,750,116,543120.80760956,0.024372951020826,1147920.8076096,0.051995580445106
4.722e-07,73400.0,8711000000.0,81440.0,254.0,0.3711,0.0002991,0,750,116,177437.02560425,0.0088134243761417,292712.59224701,0.01411206030662
4.722e-07,73400.0,8711000000.0,65150.0,254.0,0.3711,0.0002991,0,750,116,35121.511230469,0.0025572937729261,84165.626953125,0.0070660118915439
4.722e-07,73400.0,13070000000.0,97730.0,254.0,0.3711,0.0002991,0,750,116,543120.80760956,0.024382020524431,859920.80760956,0.038445615830076
4.722e-07,73400.0,13070000000.0,81440.0,254.0,0.3711,0.0002991,0,750,116,118321.35040283,0.0062471298826378,195171.72816467,0.0097568392862462
1.574e-07,110100.0,13070000000.0,65150.0,254.0,0.3711,0.0002991,0,750,116,543120.80760956,0.024367421103301,859920.80760956,0.038270354139569
4.722e-07,73400.0,13070000000.0,65150.0,254.0,0.3711,0.0002991,0,750,116,35121.511230469,0.0025657302941599,57891.993530273,0.0044433769890115
1.574e-07,91750.0,4356000000.0,97730.0,254.0,0.3711,0.0002991,0,750,116,543120.80760956,0.024350956565248,2559120.8076096,0.11327380544354
1.574e-07,110100.0,4356000000.0,97730.0,254.0,0.3711,0.0002991,0,750,135,177437.02560425,0.023693912860979,798151.61521912,0.10525171889001
1.574e-07,110100.0,4356000000.0,81440.0,254.0,0.3711,0.0002991,0,750,135,177437.02560425,0.023696458368407,798151.61521912,0.10526367353918
1.574e-07,91750.0,4356000000.0,81440.0,254.0,0.3711,0.0002991,0,750,135,177437.02560425,0.023701910601185,798151.61521912,0.10532687697758
1.574e-07,91750.0,4356000000.0,65150.0,254.0,0.3711,0.0002991,0,750,135,118321.35040283,0.01631206309238,283845.2409668,0.040389635393125
1.574e-07,91750.0,8711000000.0,97730.0,254.0,0.3711,0.0002991,0,750,135,177437.02560425,0.023697824658313,798151.61521912,0.10526888182992
1.574e-07,91750.0,8711000000.0,81440.0,254.0,0.3711,0.0002991,0,750,135,177437.02560425,0.023706273838664,549865.77937317,0.071784189027585
1.574e-07,91750.0,8711000000.0,65150.0,254.0,0.3711,0.0002991,0,750,135,78910.900268555,0.011346316173278,130144.48544312,0.018099282028108
1.574e-07,91750.0,13070000000.0,97730.0,254.0,0.3711,0.0002991,0,750,135,177437.02560425,0.023698859387759,798151.61521912,0.10527645091743
1.574e-07,91750.0,13070000000.0,81440.0,254.0,0.3711,0.0002991,0,750,135,177437.02560425,0.023710272371846,461192.26657104,0.061517183509677
1.574e-07,91750.0,13070000000.0,65150.0,254.0,0.3711,0.0002991,0,750,135,52637.266845703,0.0079998454243649,122262.39541626,0.019578815888316
1.574e-07,73400.0,4356000000.0,97730.0,254.0,0.3711,0.0002991,0,750,135,177437.02560425,0.023702620402499,798151.61521912,0.10530113405712
1.574e-07,73400.0,4356000000.0,81440.0,254.0,0.3711,0.0002991,0,750,135,118321.35040283,0.016310441801831,372518.75376892,0.051819552082921
1.574e-07,110100.0,4356000000.0,65150.0,254.0,0.3711,0.0002991,0,750,135,177437.02560425,0.023703337145299,638539.29217529,0.083640010800384
1.574e-07,73400.0,4356000000.0,65150.0,254.0,0.3711,0.0002991,0,750,135,35121.511230469,0.0057488751880721,84165.626953125,0.015692835149065
1.574e-07,73400.0,8711000000.0,97730.0,254.0,0.3711,0.0002991,0,750,135,177437.02560425,0.023706293781506,727212.80497742,0.097126010112818
1.574e-07,73400.0,8711000000.0,81440.0,254.0,0.3711,0.0002991,0,750,135,118321.35040283,0.016324904163017,195171.72816467,0.026800650154687
1.574e-07,73400.0,8711000000.0,65150.0,254.0,0.3711,0.0002991,0,750,135,23444.340820312,0.0042301437187198,38624.662353516,0.0064473816615922
1.574e-07,73400.0,13070000000.0,97730.0,254.0,0.3711,0.0002991,0,750,135,177437.02560425,0.023709653701024,549865.77937317,0.072026361339354
1.574e-07,73400.0,13070000000.0,81440.0,254.0,0.3711,0.0002991,0,750,135,78910.900268555,0.011352391111687,130144.48544312,0.018195232702076
1.574e-07,73400.0,13070000000.0,65150.0,254.0,0.3711,0.0002991,0,750,135,15659.560546875,0.0031955281787941,37456.9453125,0.009343840292782
3.148e-07,110100.0,4356000000.0,97730.0,254.0,0.3711,0.0002991,0,750,135,177437.02560425,0.023694578825426,798151.61521912,0.10525386790251
3.148e-07,110100.0,4356000000.0,81440.0,254.0,0.3711,0.0002991,0,750,135,177437.02560425,0.023697720548446,798151.61521912,0.10527065690436
3.148e-07,110100.0,4356000000.0,65150.0,254.0,0.3711,0.0002991,0,750,135,177437.02560425,0.023707167575319,540998.42809296,0.072294563000495
1.574e-07,110100.0,8711000000.0,97730.0,254.0,0.3711,0.0002991,0,750,135,177437.02560425,0.023694579565618,798151.61521912,0.1052545965488
3.148e-07,110100.0,8711000000.0,97730.0,254.0,0.3711,0.0002991,0,750,135,177437.02560425,0.02369538617676,798151.61521912,0.10525760789196
3.148e-07,110100.0,8711000000.0,81440.0,254.0,0.3711,0.0002991,0,750,135,177437.02560425,0.023699898233995,798151.61521912,0.10529028460283
3.148e-07,110100.0,8711000000.0,65150.0,254.0,0.3711,0.0002991,0,750,135,118321.35040283,0.016306429470554,372518.75376892,0.051697142951847
3.148e-07,110100.0,13070000000.0,97730.0,254.0,0.3711,0.0002991,0,750,135,177437.02560425,0.023696007696254,798151.61521912,0.10526067754788
3.148e-07,110100.0,13070000000.0,81440.0,254.0,0.3711,0.0002991,0,750,135,177437.02560425,0.023701659334023,798151.61521912,0.10540494082907
3.148e-07,110100.0,13070000000.0,65150.0,254.0,0.3711,0.0002991,0,750,135,118321.35040283,0.016312083403729,283845.2409668,0.042439850466795
3.148e-07,91750.0,4356000000.0,97730.0,254.0,0.3711,0.0002991,0,750,135,177437.02560425,0.023697870273002,798151.61521912,0.10526711473493
3.148e-07,91750.0,4356000000.0,81440.0,254.0,0.3711,0.0002991,0,750,135,177437.02560425,0.023705322714873,638539.29217529,0.084215677801006
3.148e-07,91750.0,4356000000.0,65150.0,254.0,0.3711,0.0002991,0,750,135,118321.35040283,0.016325544833884,195171.72816467,0.030439809174676
3.148e-07,91750.0,8711000000.0,97730.0,254.0,0.3711,0.0002991,0,750,135,177437.02560425,0.02369956845066,798151.61521912,0.1052800426139
1.574e-07,110100.0,8711000000.0,81440.0,254.0,0.3711,0.0002991,0,750,135,177437.02560425,0.023698145093903,798151.61521912,0.10527434206113
3.148e-07,91750.0,8711000000.0,81440.0,254.0,0.3711,0.0002991,0,750,135,177437.02560425,0.023712160512148,461192.26657104,0.062897029303339
3.148e-07,91750.0,8711000000.0,65150.0,254.0,0.3711,0.0002991,0,750,135,52637.266845703,0.0080025318431224,86792.99029541,0.012617106222281
3.148e-07,91750.0,13070000000.0,97730.0,254.0,0.3711,0.0002991,0,750,135,177437.02560425,0.02370096948154,798151.61521912,0.10529543165596
3.148e-07,91750.0,13070000000.0,81440.0,254.0,0.3711,0.0002991,0,750,135,118321.35040283,0.01630820419207,363651.40248871,0.050213307951115
3.148e-07,91750.0,13070000000.0,65150.0,254.0,0.3711,0.0002991,0,750,135,35121.511230469,0.0057466073143699,81538.26361084,0.01400893480732
3.148e-07,73400.0,4356000000.0,97730.0,254.0,0.3711,0.0002991,0,750,135,177437.02560425,0.023706893407864,798151.61521912,0.10638197735694
3.148e-07,73400.0,4356000000.0,81440.0,254.0,0.3711,0.0002991,0,750,135,118321.35040283,0.016323139275368,274977.88968658,0.038548776037194
3.148e-07,73400.0,4356000000.0,65150.0,254.0,0.3711,0.0002991,0,750,135,23444.340820312,0.0042288516773333,56140.41796875,0.011611386340009
3.148e-07,73400.0,8711000000.0,97730.0,254.0,0.3711,0.0002991,0,750,135,177437.02560425,0.023712987720134,549865.77937317,0.0739799892249
3.148e-07,73400.0,8711000000.0,81440.0,254.0,0.3711,0.0002991,0,750,135,78910.900268555,0.011359294330978,130144.48544312,0.018947303707165
1.574e-07,110100.0,8711000000.0,65150.0,254.0,0.3711,0.0002991,0,750,135,177437.02560425,0.023709057884288,461192.26657104,0.062126377664935
3.148e-07,73400.0,8711000000.0,65150.0,254.0,0.3711,0.0002991,0,750,135,15659.560546875,0.0031995312071933,25779.774902344,0.0047025498624545
3.148e-07,73400.0,13070000000.0,97730.0,254.0,0.3711,0.0002991,0,750,135,177437.02560425,0.023719003183722,452324.91529083,0.061622020393288
3.148e-07,73400.0,13070000000.0,81440.0,254.0,0.3711,0.0002991,0,750,135,52637.266845703,0.0080109430831119,86792.99029541,0.012807389263877
3.148e-07,73400.0,13070000000.0,65150.0,254.0,0.3711,0.0002991,0,750,135,10469.70703125,0.0024923152930875,25001.296875,0.0067327011129352
4.722e-07,110100.0,4356000000.0,97730.0,254.0,0.3711,0.0002991,0,750,135,177437.02560425,0.023695033503976,798151.61521912,0.10525541412102
4.722e-07,110100.0,4356000000.0,81440.0,254.0,0.3711,0.0002991,0,750,135,177437.02560425,0.02369862532792,798151.61521912,0.10527679657733
4.722e-07,110100.0,4356000000.0,65150.0,254.0,0.3711,0.0002991,0,750,135,177437.02560425,0.023710360835694,461192.26657104,0.062957244081908
4.722e-07,110100.0,8711000000.0,97730.0,254.0,0.3711,0.0002991,0,750,135,177437.02560425,0.023695943543008,798151.61521912,0.10525986264488
4.722e-07,110100.0,8711000000.0,81440.0,254.0,0.3711,0.0002991,0,750,135,177437.02560425,0.023701199889634,798151.61521912,0.10531452654378
4.722e-07,110100.0,8711000000.0,65150.0,254.0,0.3711,0.0002991,0,750,135,118321.35040283,0.016310326205484,283845.2409668,0.039302414481981
1.574e-07,110100.0,13070000000.0,97730.0,254.0,0.3711,0.0002991,0,750,135,177437.02560425,0.023695086938334,798151.61521912,0.10525686779838
4.722e-07,110100.0,13070000000.0,97730.0,254.0,0.3711,0.0002991,0,750,135,177437.02560425,0.023696650035488,798151.61521912,0.10526362993102
4.722e-07,110100.0,13070000000.0,81440.0,254.0,0.3711,0.0002991,0,750,135,177437.02560425,0.023703336445904,709478.10241699,0.093692608233209
4.722e-07,110100.0,13070000000.0,65150.0,254.0,0.3711,0.0002991,0,750,135,118321.35040283,0.016318494570432,195171.72816467,0.027341989345415
4.722e-07,91750.0,4356000000.0,97730.0,254.0,0.3711,0.0002991,0,750,135,177437.02560425,0.023698852516885,798151.61521912,0.10527228886841
4.722e-07,91750.0,4356000000.0,81440.0,254.0,0.3711,0.0002991,0,750,135,177437.02560425,0.023708169776776,549865.77937317,0.072780822957121
4.722e-07,91750.0,4356000000.0,65150.0,254.0,0.3711,0.0002991,0,750,135,78910.900268555,0.011350419470484,130144.48544312,0.018478217340189
4.722e-07,91750.0,8711000000.0,97730.0,254.0,0.3711,0.0002991,0,750,135,177437.02560425,0.023700890700446,798151.61521912,0.10529134919261
4.722e-07,91750.0,8711000000.0,81440.0,254.0,0.3711,0.0002991,0,750,135,177437.02560425,0.023717572308053,372518.75376892,0.050497769178494
4.722e-07,91750.0,8711000000.0,65150.0,254.0,0.3711,0.0002991,0,750,135,52637.266845703,0.0080114093594955,84165.626953125,0.014582698892474
4.722e-07,91750.0,13070000000.0,97730.0,254.0,0.3711,0.0002991,0,750,135,177437.02560425,0.023702610332754,798151.61521912,0.1053239590493
1.574e-07,110100.0,13070000000.0,81440.0,254.0,0.3711,0.0002991,0,750,135,177437.02560425,0.023699463504006,798151.61521912,0.10528627562081
4.722e-07,91750.0,13070000000.0,81440.0,254.0,0.3711,0.0002991,0,750,135,118321.35040283,0.016313116681089,283845.2409668,0.039253803634349
4.722e-07,91750.0,13070000000.0,65150.0,254.0,0.3711,0.0002991,0,750,135,35121.511230469,0.0057537335926025,57891.993530273,0.0097961473664592
4.722e-07,73400.0,4356000000.0,97730.0,254.0,0.3711,0.0002991,0,750,135,177437.02560425,0.023710719924181,638539.29217529,0.083992588501591
4.722e-07,73400.0,4356000000.0,81440.0,254.0,0.3711,0.0002991,0,750,135,118321.35040283,0.016337080289235,195171.72816467,0.029278678656166
4.722e-07,73400.0,4356000000.0,65150.0,254.0,0.3711,0.0002991,0,750,135,23444.340820312,0.0042380754451426,38624.662353516,0.0069116974623333
4.722e-07,73400.0,8711000000.0,97730.0,254.0,0.3711,0.0002991,0,750,135,177437.02560425,0.02371940549675,461192.26657104,0.062504279402107
4.722e-07,73400.0,8711000000.0,81440.0,254.0,0.3711,0.0002991,0,750,135,52637.266845703,0.0080105032546874,86792.99029541,0.012581910139061
4.722e-07,73400.0,8711000000.0,65150.0,254.0,0.3711,0.0002991,0,750,135,15659.560546875,0.0032091750511057,25779.774902344,0.0059507271633632
4.722e-07,73400.0,13070000000.0,97730.0,254.0,0.3711,0.0002991,0,750,135,118321.35040283,0.016314751333119,372518.75376892,0.052141569272634
4.722e-07,73400.0,13070000000.0,81440.0,254.0,0.3711,0.0002991,0,750,135,35121.511230469,0.0057533688429915,84165.626953125,0.015925246414262
1.574e-07,110100.0,13070000000.0,65150.0,254.0,0.3711,0.0002991,0,750,135,177437.02560425,0.023714661424878,372518.75376892,0.05174821123636
4.722e-07,73400.0,13070000000.0,65150.0,254.0,0.3711,0.0002991,0,750,135,10469.70703125,0.0024991682902652,17216.516601562,0.0037479497466691
1.574e-07,91750.0,4356000000.0,97730.0,254.0,0.3711,0.0002991,0,750,135,177437.02560425,0.02369653230778,798151.61521912,0.1052610865864
1.574e-07,110100.0,4356000000.0,97730.0,254.0,0.3711,0.0002991,0,750,165,35256.511230469,0.020164525154374,184140.43395996,0.10218080290799
1.574e-07,110100.0,4356000000.0,81440.0,254.0,0.3711,0.0002991,0,750,165,35256.511230469,0.020167452675774,184140.43395996,0.1021952870301
1.574e-07,91750.0,4356000000.0,81440.0,254.0,0.3711,0.0002991,0,750,165,35256.511230469,0.020173615925753,184140.43395996,0.10225656081575
1.574e-07,91750.0,4356000000.0,65150.0,254.0,0.3711,0.0002991,0,750,165,35256.511230469,0.020200647922782,58026.993530273,0.034746867509931
1.574e-07,91750.0,8711000000.0,97730.0,254.0,0.3711,0.0002991,0,750,165,35256.511230469,0.020169014487993,184140.43395996,0.1022011981586
1.574e-07,91750.0,8711000000.0,81440.0,254.0,0.3711,0.0002991,0,750,165,35256.511230469,0.020178478415564,136847.89379883,0.077077693487261
1.574e-07,91750.0,8711000000.0,65150.0,254.0,0.3711,0.0002991,0,750,165,15794.560546875,0.0099065390521574,36424.228271484,0.023640933876818
1.574e-07,91750.0,13070000000.0,97730.0,254.0,0.3711,0.0002991,0,750,165,35256.511230469,0.0201701836398,184140.43395996,0.10220987746827
1.574e-07,91750.0,13070000000.0,81440.0,254.0,0.3711,0.0002991,0,750,165,35256.511230469,0.020182889919905,110574.26037598,0.063815494464521
1.574e-07,91750.0,13070000000.0,65150.0,254.0,0.3711,0.0002991,0,750,165,10604.70703125,0.0071176104672094,25136.296875,0.019175512049483
1.574e-07,73400.0,4356000000.0,97730.0,254.0,0.3711,0.0002991,0,750,165,35256.511230469,0.020174345935168,184140.43395996,0.1022357539798
1.574e-07,73400.0,4356000000.0,81440.0,254.0,0.3711,0.0002991,0,750,165,35256.511230469,0.020195176431639,84300.626953125,0.050390319924205
1.574e-07,110100.0,4356000000.0,65150.0,254.0,0.3711,0.0002991,0,750,165,35256.511230469,0.020175334238014,163121.52722168,0.092972822708292
1.574e-07,73400.0,4356000000.0,65150.0,254.0,0.3711,0.0002991,0,750,165,10604.70703125,0.0071350114216865,16832.53125,0.013138954343161
1.574e-07,73400.0,8711000000.0,97730.0,254.0,0.3711,0.0002991,0,750,165,35256.511230469,0.020178300218703,163121.52722168,0.090746065201705
1.574e-07,73400.0,8711000000.0,81440.0,254.0,0.3711,0.0002991,0,750,165,23579.340820312,0.014050724655345,38759.662353516,0.022528383040129
1.574e-07,73400.0,8711000000.0,65150.0,254.0,0.3711,0.0002991,0,750,165,4838.203125,0.0039645144581411,10950.697265625,0.011126045470642
1.574e-07,73400.0,13070000000.0,97730.0,254.0,0.3711,0.0002991,0,750,165,35256.511230469,0.020181886030804,136847.89379883,0.077661293934818
1.574e-07,73400.0,13070000000.0,81440.0,254.0,0.3711,0.0002991,0,750,165,15794.560546875,0.0099120206015362,25914.774902344,0.015528480024119
1.574e-07,73400.0,13070000000.0,65150.0,254.0,0.3711,0.0002991,0,750,165,4838.203125,0.0039753444268938,7606.125,0.0077457355394028
3.148e-07,110100.0,4356000000.0,97730.0,254.0,0.3711,0.0002991,0,750,165,35256.511230469,0.020165299037424,184140.43395996,0.10218341891942
3.148e-07,110100.0,4356000000.0,81440.0,254.0,0.3711,0.0002991,0,750,165,35256.511230469,0.020168898548352,184140.43395996,0.10220347995574
3.148e-07,110100.0,4356000000.0,65150.0,254.0,0.3711,0.0002991,0,750,165,35256.511230469,0.020179617331396,131593.16711426,0.073305664768829
1.574e-07,110100.0,8711000000.0,97730.0,254.0,0.3711,0.0002991,0,750,165,35256.511230469,0.020165289695454,184140.43395996,0.10218431776537
3.148e-07,110100.0,8711000000.0,97730.0,254.0,0.3711,0.0002991,0,750,165,35256.511230469,0.020166222384943,184140.43395996,0.10218795402712
3.148e-07,110100.0,8711000000.0,81440.0,254.0,0.3711,0.0002991,0,750,165,35256.511230469,0.02017138860923,184140.43395996,0.10222553453337
3.148e-07,110100.0,8711000000.0,65150.0,254.0,0.3711,0.0002991,0,750,165,35256.511230469,0.020189897935554,80096.845605469,0.046214831049877
3.148e-07,110100.0,13070000000.0,97730.0,254.0,0.3711,0.0002991,0,750,165,35256.511230469,0.020166934769783,184140.43395996,0.10219165008645
3.148e-07,110100.0,13070000000.0,81440.0,254.0,0.3711,0.0002991,0,750,165,35256.511230469,0.020173394403631,184140.43395996,0.1022716785382
3.148e-07,110100.0,13070000000.0,65150.0,254.0,0.3711,0.0002991,0,750,165,35256.511230469,0.020201785295043,56275.41796875,0.035548622777818
3.148e-07,91750.0,4356000000.0,97730.0,254.0,0.3711,0.0002991,0,750,165,35256.511230469,0.020169078197913,184140.43395996,0.10219905200474
3.148e-07,91750.0,4356000000.0,81440.0,254.0,0.3711,0.0002991,0,750,165,35256.511230469,0.020177362142232,163121.52722168,0.093220752150506
3.148e-07,91750.0,4356000000.0,65150.0,254.0,0.3711,0.0002991,0,750,165,23579.340820312,0.014052023350979,38759.662353516,0.024637267745338
3.148e-07,91750.0,8711000000.0,97730.0,254.0,0.3711,0.0002991,0,750,165,35256.511230469,0.020170978780416,184140.43395996,0.10221373419853
1.574e-07,110100.0,8711000000.0,81440.0,254.0,0.3711,0.0002991,0,750,165,35256.511230469,0.020169394089637,184140.43395996,0.10220787691966
3.148e-07,91750.0,8711000000.0,81440.0,254.0,0.3711,0.0002991,0,750,165,35256.511230469,0.020184829323362,110574.26037598,0.065624514961965
3.148e-07,91750.0,8711000000.0,65150.0,254.0,0.3711,0.0002991,0,750,165,10604.70703125,0.0071201923204517,17351.516601562,0.010905474999457
3.148e-07,91750.0,13070000000.0,97730.0,254.0,0.3711,0.0002991,0,750,165,35256.511230469,0.020172542023753,184140.43395996,0.10223031429908
3.148e-07,91750.0,13070000000.0,81440.0,254.0,0.3711,0.0002991,0,750,165,35256.511230469,0.020192344530089,84300.626953125,0.051762399542528
3.148e-07,91750.0,13070000000.0,65150.0,254.0,0.3711,0.0002991,0,750,165,7144.8046875,0.0052358397423571,16832.53125,0.013839014480786
3.148e-07,73400.0,4356000000.0,97730.0,254.0,0.3711,0.0002991,0,750,165,35256.511230469,0.02017891157572,184140.43395996,0.10235088781655
3.148e-07,73400.0,4356000000.0,81440.0,254.0,0.3711,0.0002991,0,750,165,23579.340820312,0.014048619399023,54523.842407227,0.033415706703611
3.148e-07,73400.0,4356000000.0,65150.0,254.0,0.3711,0.0002991,0,750,165,7144.8046875,0.0052543851549688,11296.6875,0.0095736913836227
3.148e-07,73400.0,8711000000.0,97730.0,254.0,0.3711,0.0002991,0,750,165,35256.511230469,0.020185297931886,134220.53045654,0.076243586128259
3.148e-07,73400.0,8711000000.0,81440.0,254.0,0.3711,0.0002991,0,750,165,15794.560546875,0.0099185108136155,25914.774902344,0.015921295885697
1.574e-07,110100.0,8711000000.0,65150.0,254.0,0.3711,0.0002991,0,750,165,35256.511230469,0.020181804843673,110574.26037598,0.064338473728813
3.148e-07,73400.0,8711000000.0,65150.0,254.0,0.3711,0.0002991,0,750,165,3300.46875,0.0030946054143829,7606.125,0.0088403947661363
3.148e-07,73400.0,13070000000.0,97730.0,254.0,0.3711,0.0002991,0,750,165,35256.511230469,0.020191537037893,106370.47902832,0.06063036439502
3.148e-07,73400.0,13070000000.0,81440.0,254.0,0.3711,0.0002991,0,750,165,10604.70703125,0.007127660533578,17351.516601562,0.011003303852737
3.148e-07,73400.0,13070000000.0,65150.0,254.0,0.3711,0.0002991,0,750,165,3300.46875,0.0031039345702568,5299.5234375,0.0054935428327386
4.722e-07,110100.0,4356000000.0,97730.0,254.0,0.3711,0.0002991,0,750,165,35256.511230469,0.02016582605398,184140.43395996,0.10218528927036
4.722e-07,110100.0,4356000000.0,81440.0,254.0,0.3711,0.0002991,0,750,165,35256.511230469,0.02016992837659,184140.43395996,0.10221050358493
4.722e-07,110100.0,4356000000.0,65150.0,254.0,0.3711,0.0002991,0,750,165,35256.511230469,0.020183139097033,110574.26037598,0.065926201608701
4.722e-07,110100.0,8711000000.0,97730.0,254.0,0.3711,0.0002991,0,750,165,35256.511230469,0.02016686457584,184140.43395996,0.10219065074224
4.722e-07,110100.0,8711000000.0,81440.0,254.0,0.3711,0.0002991,0,750,165,35256.511230469,0.020172856798468,184140.43395996,0.10224771599882
4.722e-07,110100.0,8711000000.0,65150.0,254.0,0.3711,0.0002991,0,750,165,35256.511230469,0.02019763946517,58026.993530273,0.033897351809844
1.574e-07,110100.0,13070000000.0,97730.0,254.0,0.3711,0.0002991,0,750,165,35256.511230469,0.020165873211549,184140.43395996,0.10218707977296
4.722e-07,110100.0,13070000000.0,97730.0,254.0,0.3711,0.0002991,0,750,165,35256.511230469,0.020167672122889,184140.43395996,0.10219514907942
4.722e-07,110100.0,13070000000.0,81440.0,254.0,0.3711,0.0002991,0,750,165,35256.511230469,0.020175274273146,163121.52722168,0.091697978365436
4.722e-07,110100.0,13070000000.0,65150.0,254.0,0.3711,0.0002991,0,750,165,23579.340820312,0.01404518295143,38759.662353516,0.02294148116896
4.722e-07,91750.0,4356000000.0,97730.0,254.0,0.3711,0.0002991,0,750,165,35256.511230469,0.020170186265585,184140.43395996,0.10220492029525
4.722e-07,91750.0,4356000000.0,81440.0,254.0,0.3711,0.0002991,0,750,165,35256.511230469,0.020180431646303,136847.89379883,0.078531168837534
4.722e-07,91750.0,4356000000.0,65150.0,254.0,0.3711,0.0002991,0,750,165,15794.560546875,0.0099104471927706,25914.774902344,0.015650153033554
4.722e-07,91750.0,8711000000.0,97730.0,254.0,0.3711,0.0002991,0,750,165,35256.511230469,0.020172448772072,184140.43395996,0.10222589697281
4.722e-07,91750.0,8711000000.0,81440.0,254.0,0.3711,0.0002991,0,750,165,35256.511230469,0.020190550715843,84300.626953125,0.048687213916253
4.722e-07,91750.0,8711000000.0,65150.0,254.0,0.3711,0.0002991,0,750,165,10604.70703125,0.0071288858500195,17351.516601562,0.012422591897534
4.722e-07,91750.0,13070000000.0,97730.0,254.0,0.3711,0.0002991,0,750,165,35256.511230469,0.020174348798597,184140.43395996,0.10225623320626
1.574e-07,110100.0,13070000000.0,81440.0,254.0,0.3711,0.0002991,0,750,165,35256.511230469,0.020170908104159,184140.43395996,0.10222137370193
4.722e-07,91750.0,13070000000.0,81440.0,254.0,0.3711,0.0002991,0,750,165,35256.511230469,0.020201722509758,58026.993530273,0.033747941820601
4.722e-07,91750.0,13070000000.0,65150.0,254.0,0.3711,0.0002991,0,750,165,7144.8046875,0.0052427164764812,11642.677734375,0.0082860048967955
4.722e-07,73400.0,4356000000.0,97730.0,254.0,0.3711,0.0002991,0,750,165,35256.511230469,0.020182904665953,163121.52722168,0.093413790800914
4.722e-07,73400.0,4356000000.0,81440.0,254.0,0.3711,0.0002991,0,750,165,23579.340820312,0.014062249285974,38759.662353516,0.023709925247048
4.722e-07,73400.0,4356000000.0,65150.0,254.0,0.3711,0.0002991,0,750,165,4838.203125,0.0039712911713494,7836.78515625,0.0059244476005463
4.722e-07,73400.0,8711000000.0,97730.0,254.0,0.3711,0.0002991,0,750,165,35256.511230469,0.020191848891436,110574.26037598,0.064624822583516
4.722e-07,73400.0,8711000000.0,81440.0,254.0,0.3711,0.0002991,0,750,165,10604.70703125,0.007127035073429,24357.818847656,0.017865148466337
4.722e-07,73400.0,8711000000.0,65150.0,254.0,0.3711,0.0002991,0,750,165,3300.46875,0.003102831431598,5299.5234375,0.0048569900943147
4.722e-07,73400.0,13070000000.0,97730.0,254.0,0.3711,0.0002991,0,750,165,35256.511230469,0.020201120832999,84300.626953125,0.050683446220735
4.722e-07,73400.0,13070000000.0,81440.0,254.0,0.3711,0.0002991,0,750,165,10604.70703125,0.0071414617330016,16832.53125,0.01310876942406
1.574e-07,110100.0,13070000000.0,65150.0,254.0,0.3711,0.0002991,0,750,165,35256.511230469,0.020188060497705,84300.626953125,0.050525081697686
4.722e-07,73400.0,13070000000.0,65150.0,254.0,0.3711,0.0002991,0,750,165,2275.3125,0.0024980315123909,5145.75,0.0093392484538684
1.574e-07,91750.0,4356000000.0,97730.0,254.0,0.3711,0.0002991,0,750,165,35256.511230469,0.02016755307895,184140.43395996,0.10219204981905
1.574e-07,110100.0,4356000000.0,97730.0,254.0,0.3711,0.0002991,0,750,86,6303120.8076096,0.032587212112113,22287120.80761,0.1151189671175
1.574e-07,110100.0,4356000000.0,81440.0,254.0,0.3711,0.0002991,0,750,86,6303120.8076096,0.032591204702965,17247120.80761,0.088186123471851
1.574e-07,91750.0,4356000000.0,81440.0,254.0,0.3711,0.0002991,0,750,86,5871120.8076096,0.030458638024457,7743120.8076096,0.040041850903639
1.574e-07,91750.0,4356000000.0,65150.0,254.0,0.3711,0.0002991,0,750,86,2127120.8076096,0.011730429057318,2847120.8076096,0.015683926433102
1.574e-07,91750.0,8711000000.0,97730.0,254.0,0.3711,0.0002991,0,750,86,6303120.8076096,0.032593402354054,15087120.80761,0.077018194885136
1.574e-07,91750.0,8711000000.0,81440.0,254.0,0.3711,0.0002991,0,750,86,4287120.8076096,0.022577516031897,5295120.8076096,0.027819782171697
1.574e-07,91750.0,8711000000.0,65150.0,254.0,0.3711,0.0002991,0,750,86,1407120.8076096,0.0080657820770895,1983120.8076096,0.011190267130602
1.574e-07,91750.0,13070000000.0,97730.0,254.0,0.3711,0.0002991,0,750,86,6303120.8076096,0.032596090893531,12063120.80761,0.061583406309604
